公众号【晨瑞黑科】
📢公告栏,#genre#
CCTV-13,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226011/index.m3u8
CCTV-14,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225732/index.m3u8
CCTV-15,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225601/index.m3u8
CCTV-16,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221226100/index.m3u8
CCTV-17,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/PLTV/88888888/8/3221225765/index.m3u8

CCTV-1,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226559/index.m3u8
CCTV-2,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225799/index.m3u8
CCTV-4,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225507/index.m3u8
CCTV-6,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225677/index.m3u8
CCTV-11,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV-12,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV-14,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226476/index.m3u8
CCTV-16,http://[2409:8087:1a01:df::4077]:80/PLTV/88888888/224/3221225893/index.m3u8
CCTV-17,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV-4K,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
CCTV-8K,https://tv.cry33.com/ys4k.php?id=8k
CETV-1,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://[2409:8087:1a0b:df::4013]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8
CGTN-,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000528/index.m3u8?IAS



CGTN阿语,http://livear.cgtn.com/1000a/prog_index.m3u8

CCTV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CCTV-13,http://1.195.111.251:11190/tsfile/live/0013_1.m3u8
CGTN-英语新闻,http://live.cgtn.com/1000/prog_index.m3u8
CGTN-英语新闻,http://live.cgtn.com/500/prog_index.m3u8
CGTN-俄罗斯语国际,http://liveru.cgtn.com/1000r/prog_index.m3u8
CGTN-西班牙语国际,http://livees.cgtn.com/1000e/prog_index.m3u8
CCTV-移动,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
CCTV-1,http://play.kankanlive.com/live/1661761962676984.flv
CCTV-7,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226721/1.m3u8
CCTV-11,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8
CCTV-12,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226748/1.m3u8
CCTV-17,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226660/1.m3u8
CCTV-5+,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226711/1.m3u8
CCTV-6,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226699/1.m3u8
CCTV-8,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226715/1.m3u8
CCTV-9,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226657/1.m3u8
CCTV-11,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226714/1.m3u8?
移动传媒,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/649e19038fa74514ab3f00febbcd6de0/1200.m3u8
CCTV-14,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226663/1.m3u8
CCTV-14,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226645/1.m3u8
&programid=4200000133
CCTV-16,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226825/1.m3u8
id=bestzb&Contentid=5000000005000001827
CCTV-13,http://120.196.232.124:8088/rrs03.hw.gmcc.net/PLTV/651/224/3221226717/1.m3u8
025b4925aeae306b3&HlsSubType=1&HlsProfileId=1&nphaid=0&encrypt=9ef05645ea51ea0bcfe8d603b748a30e&咪咕


CCTV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226016/index.m3u8
CCTV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226540/index.m3u8
CCTV-3,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226021/index.m3u8
CCTV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226428/index.m3u8
CCTV-5,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5+,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/index.m3u8
CCTV-6,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226010/index.m3u8
CCTV-7,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV-8,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV-9,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV-10,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV-11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV-12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV-13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV-14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
CCTV-15,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225601/index.m3u8
CCTV-16,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226100/index.m3u8
CCTV-17,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8
CGTN,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225604/index.m3u8
CGTN纪录,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225602/index.m3u8
CGTN法语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226520/index.m3u8
CGTN俄语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226543/index.m3u8
CGTN西班牙语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226431/index.m3u8
CGTN阿拉伯语,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226517/index.m3u8
CETV-1,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225652/index.m3u8
CETV-2,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226425/index.m3u8
CETV-4,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225783/index.m3u8


CGTN 英语,http://live.cgtn.com/1000/prog_index.m3u8
CGTN 法语,https://livefr.cgtn.com/1000f/prog_index.m3u8?zshijd
CGTN 俄语,https://liveru.cgtn.com/1000r/prog_index.m3u8?zshijd
CGTN 西语,https://livees.cgtn.com/1000e/prog_index.m3u8?zshijd


CCTV-4,http://117.114.153.26:8180/TV00000000000000000001@HHZT
CCTV-11,http://117.114.153.26:8180/TV00000000000000000002@HHZT
CCTV-13,http://117.114.153.26:8180/TV00000000000000000003@HHZT
CCTV-15,http://117.114.153.26:8180/TV00000000000000000004@HHZT
CCTV-14,http://117.114.153.26:8180/TV00000000000000000005@HHZT
CCTV-17,http://117.114.153.26:8180/TV00000000000000000021@HHZT
CCTV-5+,http://117.114.153.26:8180/TV00000000000000000066@HHZT
CCTV-6,http://117.114.153.26:8180/TV00000000000000000091@HHZT
CCTV-1,http://117.114.153.26:8180/TV00000000000000000099@HHZT
CCTV-3,http://117.114.153.26:8180/TV00000000000000000104@HHZT
CCTV-5,http://117.114.153.26:8180/TV00000000000000000105@HHZT
CCTV-8,http://117.114.153.26:8180/TV00000000000000000106@HHZT
CCTV-16,http://117.114.153.26:8180/TV00000000000000000136@HHZT
CCTV-2,http://117.114.153.26:8180/TV00000000000000000140@HHZT
CCTV-7,http://117.114.153.26:8180/TV00000000000000000141@HHZT
CCTV-9,http://117.114.153.26:8180/TV00000000000000000142@HHZT
CCTV-10,http://117.114.153.26:8180/TV00000000000000000143@HHZT
CCTV-12,http://117.114.153.26:8180/TV00000000000000000144@HHZT



⚽️卫视IPV4,#genre#
东方卫视,http://221.12.3.18:8980/live/东方卫视/index.m3u8
湖南卫视,http://221.12.3.18:8980/live/湖南卫视/index.m3u8
安徽卫视,http://221.12.3.18:8980/live/安徽卫视/index.m3u8
贵州卫视,http://221.12.3.18:8980/live/贵州卫视/index.m3u8
天津卫视,http://221.12.3.18:8980/live/天津卫视/index.m3u8
重庆卫视,http://221.12.3.18:8980/live/重庆卫视/index.m3u8
江苏卫视,http://221.12.3.18:8980/live/江苏卫视/index.m3u8
四川卫视,http://221.12.3.18:8980/live/四川卫视/index.m3u8
云南卫视,http://221.12.3.18:8980/live/云南卫视/index.m3u8
吉林卫视,http://221.12.3.18:8980/live/吉林卫视/index.m3u8
东方卫视,http://221.12.3.18:8980/live/东方卫视/index.m3u8
湖南卫视,http://221.12.3.18:8980/live/湖南卫视/index.m3u8
安徽卫视,http://221.12.3.18:8980/live/安徽卫视/index.m3u8
贵州卫视,http://221.12.3.18:8980/live/贵州卫视/index.m3u8
天津卫视,http://221.12.3.18:8980/live/天津卫视/index.m3u8
重庆卫视,http://221.12.3.18:8980/live/重庆卫视/index.m3u8
江苏卫视,http://221.12.3.18:8980/live/江苏卫视/index.m3u8
四川卫视,http://221.12.3.18:8980/live/四川卫视/index.m3u8
云南卫视,http://221.12.3.18:8980/live/云南卫视/index.m3u8
吉林卫视,http://221.12.3.18:8980/live/吉林卫视/index.m3u8

安徽卫视,http://nas.hssvm.com:8888/udp/225.1.1.127:5002
北京卫视,http://nas.hssvm.com:8888/udp/225.1.1.113:5002
东方卫视,http://nas.hssvm.com:8888/udp/225.1.2.31:5002
甘肃卫视,http://nas.hssvm.com:8888/udp/225.1.1.30:5002
广东卫视,http://nas.hssvm.com:8888/udp/225.1.1.116:5002
深圳卫视,http://nas.hssvm.com:8888/udp/225.1.1.117:5002
贵州卫视,http://nas.hssvm.com:8888/udp/225.1.2.28:5002
海南卫视,http://nas.hssvm.com:8888/udp/225.1.2.82:5002
三沙卫视,http://nas.hssvm.com:8888/udp/225.1.2.181:5002
河南卫视,http://nas.hssvm.com:8888/udp/225.1.2.61:5002
黑龙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.115:5002
湖北卫视,http://nas.hssvm.com:8888/udp/225.1.1.147:5002
湖南卫视,http://nas.hssvm.com:8888/udp/225.1.1.114:5002
吉林卫视,http://nas.hssvm.com:8888/udp/225.1.2.26:5002
江苏卫视,http://nas.hssvm.com:8888/udp/225.1.1.126:5002
江西卫视,http://nas.hssvm.com:8888/udp/225.1.2.29:5002
辽宁卫视,http://nas.hssvm.com:8888/udp/225.1.1.154:5002
内蒙古卫视,http://nas.hssvm.com:8888/udp/225.1.1.32:5002
宁夏卫视,http://nas.hssvm.com:8888/udp/225.1.1.56:5002
青海卫视,http://nas.hssvm.com:8888/udp/225.1.1.54:5002
山西卫视,http://nas.hssvm.com:8888/udp/225.1.1.50:5002
陕西卫视,http://nas.hssvm.com:8888/udp/225.1.1.41:5002
四川卫视,http://nas.hssvm.com:8888/udp/225.1.1.123:5002
西藏卫视,http://nas.hssvm.com:8888/udp/225.1.1.51:5002
新疆卫视,http://nas.hssvm.com:8888/udp/225.1.1.35:5002
兵团卫视,http://nas.hssvm.com:8888/udp/225.1.1.57:5002
广西卫视,http://nas.hssvm.com:8888/udp/225.1.2.81:5002
云南卫视,http://nas.hssvm.com:8888/udp/225.1.1.61:5002
浙江卫视,http://nas.hssvm.com:8888/udp/225.1.1.112:5002
重庆卫视,http://nas.hssvm.com:8888/udp/225.1.1.155:5002
河北卫视,http://nas.hssvm.com:8888/udp/225.1.2.27:5002
保定卫视,http://nas.hssvm.com:8888/udp/225.1.1.83:5002
山东教育卫视,http://nas.hssvm.com:8888/udp/225.1.2.118:5002
天津卫视,http://nas.hssvm.com:8888/udp/225.1.1.111:5002


天津卫视,http://guany.myds.me:25852/udp/233.50.200.104:5140
天津卫视,http://guany.myds.me:25852/udp/233.50.201.104:5140
河北卫视,http://guany.myds.me:25852/udp/233.50.200.105:5140
河北卫视,http://guany.myds.me:25852/udp/233.50.201.140:5140
安徽卫视,http://guany.myds.me:25852/udp/233.50.200.106:5140
安徽卫视,http://guany.myds.me:25852/udp/233.50.201.113:5140
重庆卫视,http://guany.myds.me:25852/udp/233.50.200.114:5140
云南卫视,http://guany.myds.me:25852/udp/233.50.200.115:5140
四川卫视,http://guany.myds.me:25852/udp/233.50.200.118:5140
四川卫视,http://guany.myds.me:25852/udp/233.50.201.139:5140
江西卫视,http://guany.myds.me:25852/udp/233.50.200.119:5140
江西卫视,http://guany.myds.me:25852/udp/233.50.201.145:5140
江苏卫视,http://guany.myds.me:25852/udp/233.50.200.144:5140
江苏卫视,http://guany.myds.me:25852/udp/233.50.201.106:5140
东方卫视,http://guany.myds.me:25852/udp/233.50.200.146:5140
东方卫视,http://guany.myds.me:25852/udp/233.50.201.125:5140
湖北卫视,http://guany.myds.me:25852/udp/233.50.200.147:5140
湖北卫视,http://guany.myds.me:25852/udp/233.50.201.114:5140
广东卫视,http://guany.myds.me:25852/udp/233.50.200.149:5140
广东卫视,http://guany.myds.me:25852/udp/233.50.201.102:5140
北京卫视,http://guany.myds.me:25852/udp/233.50.200.179:5140
北京卫视,http://guany.myds.me:25852/udp/233.50.201.107:5140
广东卫视,http://guany.myds.me:25852/udp/233.50.200.187:5140
深圳卫视,http://guany.myds.me:25852/udp/233.50.200.188:5140
深圳卫视,http://guany.myds.me:25852/udp/233.50.201.101:5140
黑龙江卫,http://guany.myds.me:25852/udp/233.50.200.189:5140
黑龙江卫,http://guany.myds.me:25852/udp/233.50.201.115:5140
湖南卫视,http://guany.myds.me:25852/udp/233.50.200.190:5140
湖南卫视,http://guany.myds.me:25852/udp/233.50.201.103:5140
山东卫视,http://guany.myds.me:25852/udp/233.50.201.105:5140
辽宁卫视,http://guany.myds.me:25852/udp/233.50.201.141:5140
贵州卫视,http://guany.myds.me:25852/udp/233.50.201.142:5140
重庆卫视,http://guany.myds.me:25852/udp/233.50.201.143:5140
河南卫视,http://guany.myds.me:25852/udp/233.50.201.144:5140
东南卫视,http://guany.myds.me:25852/udp/233.50.201.146:5140

北京卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8
湖南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8
东方卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8
四川卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226338/index.m3u8
天津卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
安徽卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8
山东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226456/index.m3u8
深圳卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
广东卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
广西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226549/index.m3u8
江苏卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8
江西卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
河北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226406/index.m3u8
河南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226480/index.m3u8
浙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8
海南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
湖北卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8
山西卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000318/index.m3u8?IAS
东南卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226341/index.m3u8
贵州卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226474/index.m3u8
辽宁卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8
重庆卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8
黑龙江卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226327/index.m3u8
内蒙古卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000319/index.m3u8?IAS
宁夏卫视,http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000309/index.m3u8?IAS
陕西卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000313/index.m3u8?IAS
吉林卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226397/index.m3u8
甘肃卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225633/index.m3u8
云南卫视,http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000305/index.m3u8?IAS
三沙卫视,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000319/index.m3u8?IAS
青海卫视,http://[2409:8087:1a0b:df::4002]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
新疆卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225635/index.m3u8
西藏卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000317/index.m3u8?IAS
兵团卫视,http://[2409:8087:1a0b:df::4020]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226439/index.m3u8
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8

广东卫视,http://183.236.32.24:9901/hls/1018/index.m3u8
湖南卫视,http://183.236.32.24:9901/hls/1020/index.m3u8
浙江卫视,http://183.236.32.24:9901/hls/1021/index.m3u8
东方卫视,http://183.236.32.24:9901/hls/1022/index.m3u8
黑龙江卫视,http://183.236.32.24:9901/hls/1023/index.m3u8
北京卫视,http://183.236.32.24:9901/hls/1024/index.m3u8
江西卫视,http://183.236.32.24:9901/hls/1025/index.m3u8
山东卫视,http://183.236.32.24:9901/hls/1026/index.m3u8
四川卫视,http://183.236.32.24:9901/hls/1027/index.m3u8
安徽卫视,http://183.236.32.24:9901/hls/1028/index.m3u8
辽宁卫视,http://183.236.32.24:9901/hls/1029/index.m3u8
湖北卫视,http://183.236.32.24:9901/hls/1030/index.m3u8
天津卫视,http://183.236.32.24:9901/hls/1031/index.m3u8
重庆卫视,http://183.236.32.24:9901/hls/1033/index.m3u8
贵州卫视,http://183.236.32.24:9901/hls/1034/index.m3u8
河北卫视,http://183.236.32.24:9901/hls/1035/index.m3u8

宁夏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226454/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225632/index.m3u8
西藏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226433/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225638/index.m3u8
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8
青海卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226323/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225628/index.m3u8
湖北卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226477/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225627/index.m3u8
江西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226344/index.m3u8
云南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226444/index.m3u8
深圳卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225739/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226313/index.m3u8
广西卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226380/index.m3u8
广东卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226248/index.m3u8
天津卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225740/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226459/index.m3u8
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8
海南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226465/index.m3u8
内蒙古卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226389/index.m3u8#http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225634/index.m3u8
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8#http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226211/index.m3u8
